,start_station_id,start_lat,start_lng
0,4488.09,40.68848905639242,-73.99116039276123
1,5616.08,40.727243,-73.976831
2,6140.05,40.74173969,-73.99415556
3,6850.01,40.764174520197685,-73.91583994030952
4,4362.04,40.6853761,-73.98302136
5,6726.01,40.76030096,-73.99884222
6,4519.04,40.69072549,-73.95133465
8,5763.03,40.73038599,-74.00214988
11,3739.06,40.665507,-73.993037
13,7235.13,40.778301,-73.9488134
14,7937.15,40.821294,-73.947868
16,6969.08,40.76800889305947,-73.96845281124115
17,5473.03,40.72158,-73.94546
20,7713.01,40.805973,-73.964928
25,6747.06,40.76227205,-73.98788205
32,5270.08,40.714193,-73.996732
38,4169.04,40.679043,-74.011169
40,4237.02,40.6800105,-73.938475
43,5489.03,40.72036775298455,-73.96165072917938
46,7942.21,40.823168,-73.955857
47,5164.04,40.71044554,-73.96525063
48,5944.01,40.73564,-73.95866
51,5550.05,40.72311651,-73.95212324
54,8356.02,40.847798,-73.901883
55,4452.01,40.68900443,-73.96023854
56,6115.06,40.74005708567285,-74.0052741765976
61,5436.09,40.72082834,-73.97793172
65,6197.02,40.74290902,-73.97706058
69,4199.12,40.6809741,-73.9710097
70,5550.09,40.7239567849954,-73.94984364509583
75,7599.02,40.7989445,-73.944846
76,5542.04,40.72325,-73.94308
77,4266.03,40.6831164,-73.99785267
78,4461.01,40.68764484,-73.96968902
79,5414.07,40.719383,-73.991479
81,4488.08,40.6902375,-73.99203074
93,7453.01,40.78866499127884,-73.96680057048798
95,7920.05,40.819746,-73.951819
96,4205.06,40.67890679,-73.94142771
97,6782.01,40.7611488,-73.9170071
98,6584.12,40.75510267,-73.97498696
101,7098.05,40.7739825,-73.9309134
104,5065.14,40.70838,-74.00495
107,8187.04,40.838191,-73.936085
108,3628.11,40.66016,-73.990974
109,6708.04,40.76017739537783,-73.98486793041229
111,7340.07,40.783786,-73.981687
112,6004.06,40.739445,-73.976806
115,3874.01,40.6704836,-73.98208968
116,4042.08,40.6740123,-73.9671457
117,3722.04,40.66514681533792,-73.97637605667114
118,6536.02,40.754176,-73.900318
119,7146.04,40.77536905,-73.94803392
120,7915.11,40.820681,-73.945144
121,6819.15,40.763154,-73.920827
123,6459.07,40.752694,-74.002353
126,6212.04,40.74436328706688,-73.9558732509613
127,6743.06,40.7595701,-73.9142678
128,6682.03,40.75892386377695,-73.96226227283478
130,4001.09,40.6737236,-73.9631611
131,4077.04,40.6746957,-73.99785768
132,6239.08,40.74394314,-73.97966069
133,6688.01,40.7596276,-73.9321455
136,4645.04,40.69400964865994,-73.99465128779411
137,7020.09,40.77140426,-73.9535166
138,6822.09,40.76500525,-73.95818491
140,7183.03,40.777507027547976,-73.98888587951659
143,4258.07,40.68199044270703,-73.99079024791718
145,6254.06,40.745038,-73.957539
147,6237.01,40.7437524099784,-73.94176483154297
148,7646.04,40.802692,-73.96295
149,6779.04,40.76228826,-73.98336183
150,4596.09,40.69236178,-73.98631746
152,5247.1,40.71450451,-74.00562789
157,4531.05,40.69089272,-73.99612349
162,3856.03,40.668757,-73.966438
164,7311.02,40.7829391,-73.9786517
165,6923.2,40.7675487799971,-73.9209334552288
167,6765.01,40.76087502,-74.00277668
170,5854.09,40.73381219196632,-73.98054420948029
173,6471.02,40.75325964,-73.94335788
176,5779.09,40.72966729392978,-73.98067966103554
177,6824.07,40.76269882,-73.99301222
180,8194.07,40.838315,-73.912604
181,7520.07,40.7919557,-73.968087
182,7152.1,40.774591,-73.918544
187,4028.03,40.6750705,-73.98775226
190,7932.1,40.820877,-73.939249
208,8397.02,40.850535,-73.901318
209,8233.01,40.840536,-73.919228
212,8172.07,40.83618,-73.939789
215,6857.09,40.7647,-73.9240312
216,5484.09,40.722055,-73.989111
220,7502.01,40.7921,-73.9739
229,4483.1,40.68822,-73.91966
230,8089.05,40.831327,-73.946665
235,6306.06,40.74691959,-74.00451887
236,6297.02,40.74734825,-73.99723551
237,6605.08,40.7569332,-73.9262231
243,6626.11,40.75776935448309,-73.97929430007935
244,4645.09,40.69512845,-73.99595065
245,7284.01,40.780478,-73.912212
247,7354.01,40.78476,-73.969862
253,7701.21,40.80722,-73.9418
254,4455.11,40.6861758,-73.99645295
257,5167.06,40.71117416,-74.00016545
266,4143.04,40.677027,-73.9865
267,7611.02,40.799139,-73.9389152
268,8319.01,40.846465,-73.903869
269,8171.06,40.837119,-73.902185
272,6505.09,40.752474,-73.939991
276,6532.06,40.75455731,-73.96592976
278,6644.07,40.75898481399634,-73.99379968643188
282,6937.07,40.7671863,-73.9373554
284,5329.06,40.7149787,-74.013012
288,6464.08,40.75255434,-73.97282625
292,6830.02,40.763954,-73.9646
293,6608.09,40.756265,-73.964179
294,6438.04,40.7519071,-73.9479119
295,6762.02,40.76095756,-73.96724467
304,8299.03,40.846052,-73.937648
306,7023.04,40.770513,-73.988038
309,5779.1,40.73139303364151,-73.98286700248718
312,4193.14,40.6809591,-73.99905709
313,4322.06,40.68256425759694,-73.9798977971077
314,5610.09,40.72431,-74.00473
319,6670.03,40.7577284,-73.9166368
326,7643.18,40.802535,-73.9532423
332,3199.01,40.647718,-73.973663
333,7587.14,40.7961535,-73.94782145
335,7003.03,40.770845,-73.934171
337,4419.03,40.68650065,-73.96563307
338,3946.07,40.672784,-73.979826
342,7696.07,40.805631,-73.934077
346,8005.03,40.825737,-73.927311
348,6170.02,40.74232744,-73.95411749
350,7617.07,40.799484,-73.955613
353,4611.03,40.69196035,-73.96536851
374,6569.08,40.754691750226016,-73.99740189313889
380,5636.11,40.72743423,-73.99379025
391,8153.1,40.835798,-73.937496
402,5730.08,40.728846,-74.008591
412,5755.01,40.72903917,-73.99404649
414,5137.11,40.70960089363537,-74.00655090808868
415,6989.07,40.7699176,-73.9184057
429,5414.06,40.72019576,-73.98997825
457,4993.15,40.70469667894968,-74.00803416967392
459,5359.1,40.71625008,-74.0091059
460,8122.04,40.834015,-73.908863
461,4371.01,40.68542400997018,-73.99127773940563
472,4476.03,40.6900815,-73.947915
473,5980.07,40.73704984,-73.99009296
484,8167.02,40.835302,-73.895133
486,6667.04,40.758397,-73.98255
493,3847.04,40.6679411,-73.9588
501,7159.08,40.7767,-73.927631
506,7344.06,40.78385,-73.95416
523,4903.08,40.70277159,-73.99383605
538,4101.17,40.676757,-73.983262
539,5805.05,40.73172428,-74.00674436
547,6514.08,40.7552433,-73.9485678
548,7018.01,40.7711528,-73.9170074
556,8108.02,40.832164,-73.949702
557,5838.09,40.73224119,-74.00026394
558,6030.04,40.73781509,-73.99994661
559,6650.08,40.757920208794026,-73.96638214588165
560,6759.15,40.76108,-73.930562
567,7126.01,40.774645,-73.923706
568,5288.08,40.71334184275907,-74.00935515761375
572,4781.05,40.698477,-73.98384
577,7543.15,40.795508,-73.941606
592,8104.1,40.832081,-73.942386
606,7837.3,40.816234,-73.948222
610,4497.09,40.6893952,-73.9995126
616,5400.05,40.71870987,-74.0090009
623,5752.07,40.72906,-73.95779
630,3776.05,40.666439306870814,-73.9605563879013
647,8118.02,40.83171,-73.90208
658,4231.04,40.6804836,-73.9646795
662,7606.01,40.7981856,-73.9605909006
670,5553.03,40.72467721,-73.98783413
673,6046.02,40.73912601,-73.97973776
676,7052.01,40.77163851,-73.98261428
677,7692.11,40.8067581,-73.9607082
679,7128.08,40.773763,-73.96222088
693,3611.02,40.659945,-73.977504
702,7905.05,40.818743,-73.890247
708,7230.1,40.7785669,-73.97754961
710,6131.12,40.742684734875695,-73.98671329021454
720,8841.03,40.88226,-73.88702
734,7062.07,40.772768286288304,-73.92743647098541
736,6729.02,40.7601853,-73.9362726
737,6912.01,40.7667405590595,-73.9790689945221
738,5391.06,40.71939226,-74.00247214
739,5905.12,40.73454567,-73.99074142
740,4134.06,40.6765304,-73.97846879
772,5489.04,40.72248188638219,-73.95921930670738
776,4513.06,40.689888,-73.981013
778,6915.02,40.7656251,-73.9136695
779,5382.06,40.718822,-73.99596
781,3771.06,40.666287,-73.98895053
782,7685.14,40.804038,-73.945925
783,7340.06,40.78414472,-73.98362492
799,6935.01,40.769219,-73.901001
808,3707.01,40.662611,-73.998623
815,5712.12,40.72769,-73.990993
819,7619.05,40.7997568,-73.9621128676
820,7116.04,40.77492513,-73.98266566
837,7039.03,40.771203,-73.903865
888,6650.07,40.75797322,-73.96603308
894,3385.06,40.652563,-73.972573
900,6812.06,40.763422,-73.914142
905,3169.07,40.644862,-74.014531
906,5279.03,40.71494807,-74.00234482
941,6929.02,40.766824,-73.930486
943,6004.07,40.7381765,-73.97738662
970,6313.1,40.7475739589548,-73.9788007736206
974,6089.08,40.741459,-73.983293
981,4519.02,40.6883337,-73.950916
983,6039.06,40.739323,-74.008119
984,6579.03,40.75574,-73.903427
985,6581.14,40.756351,-73.936515
986,4366.01,40.68565,-73.91564
1001,5300.05,40.71413311,-73.95234386
1026,8206.17,40.839443,-73.937044
1032,5989.02,40.738046142482766,-73.99642959237099
1033,5303.08,40.71427487,-73.98990025
1036,5359.12,40.71703,-74.00925
1037,5964.01,40.7361967,-74.00859207
1041,5997.1,40.73752993301071,-74.00558933615685
1044,6629.06,40.755763,-73.912715
1045,4614.04,40.69165183,-73.9999786
1052,6432.1,40.752049,-73.979635
1055,7314.03,40.782465,-73.914527
1079,7735.23,40.80756,-73.939182
1090,3211.06,40.64744,-74.018846
1104,4455.1,40.68825516598005,-73.99545192718506
1110,6462.19,40.751047,-73.93797
1117,5769.04,40.730563,-73.973984
1124,4692.01,40.69573398,-73.97129668
1159,4600.09,40.69146,-73.92146
1160,5905.14,40.734814,-73.992085
1170,4677.06,40.6942715,-73.9923272
1171,8543.01,40.861281970750994,-73.921417593956
1172,7945.07,40.822351,-73.926907
1179,4847.03,40.699871408829885,-73.91171872615814
1184,7909.07,40.819701,-73.901311
1186,4807.02,40.70068,-73.90742
1195,4812.04,40.699569,-73.979827
1201,8107.1,40.831584,-73.9149
1223,7888.1,40.819999,-73.897263
1226,4963.13,40.70461,-73.91054
1236,7868.05,40.817755,-73.92965
1256,4829.01,40.70037867,-73.99548059
1259,8044.09,40.827301,-73.896372
1287,4517.03,40.68989,-73.91458
1288,5569.06,40.72494672359416,-74.00165855884552
1292,3736.04,40.6642406,-73.9574686
1313,4659.02,40.69327018,-73.97703874
1316,7720.03,40.808442,-73.9452087
1322,7860.08,40.818215,-73.950988
1327,4816.02,40.69943,-73.91337
1333,5068.02,40.70767788,-73.94016171
1346,7903.02,40.8190344,-73.956156
1352,8254.01,40.84207,-73.926075
1375,7884.04,40.818154,-73.925294
1386,7823.03,40.8143256,-73.9590255
1392,7790.04,40.81296,-73.941878
1398,5066.03,40.70694,-73.90632
1409,7723.01,40.809725,-73.953149
1447,7910.01,40.819783,-73.936521
1467,4128.08,40.6777748,-74.0094613
1478,4729.01,40.69681963,-73.93756926
1479,3460.02,40.655716,-74.006664
1511,7740.08,40.809619,-73.917875
1518,7443.01,40.78948541553215,-73.95242929458618
1536,8088.01,40.83094,-73.91125
1537,8018.09,40.826969,-73.949738
1557,7931.05,40.820302,-73.903944
1638,4285.09,40.68319988172761,-73.91166642308235
1651,8111.07,40.83406,-73.92243
1751,7100.07,40.77282817,-73.96685276
1781,7488.24,40.7904828,-73.95033068
1782,4228.02,40.6794268,-73.9298911
1791,8456.02,40.8549,-73.90281
1809,4680.05,40.69502,-73.92825
1829,5593.01,40.72335597960796,-73.98864984512329
1841,6280.12,40.7457121,-73.98194829
1842,7976.08,40.823498,-73.94386
1843,4494.04,40.68851534,-73.9647628
1844,5004.02,40.70538077,-73.94976519
1845,4422.04,40.6859296,-74.00242364
1849,4074.03,40.6765198,-73.9596082
1850,5184.08,40.711444,-74.014847
1853,3266.01,40.648169,-74.000057
1859,4307.13,40.6828003,-73.99990419
1861,7579.01,40.7974772,-73.9311847
1868,6890.01,40.76669671,-73.99061728
1879,3230.01,40.648481,-73.97058
1904,4425.02,40.686312,-73.935775
1905,4546.04,40.68981035,-73.97493121
1907,5863.07,40.734232,-73.986923
1913,8194.06,40.839549,-73.913004
1918,4437.09,40.68737247650719,-73.98176059126854
1919,7386.1,40.7862586,-73.94552579
1922,7079.06,40.7734066,-73.97782542
1928,7793.02,40.814046,-73.91186
1929,4222.02,40.680342423,-73.9557689392
1934,8353.02,40.847396,-73.931205
1940,7703.14,40.806896,-73.911837
1957,8520.01,40.85834,-73.91008
1967,8416.07,40.852538,-73.93441
1969,5354.01,40.716657,-73.93637
1977,5743.02,40.72984,-73.94839
1979,4843.01,40.6999974843885,-73.97440128028393
1984,7883.06,40.816567,-73.888161
2004,4895.09,40.70140317257725,-73.98672670125961
2021,3135.04,40.644367,-73.984276
2030,8049.1,40.82831,-73.942924
2083,3353.04,40.650739,-73.977739
2086,8586.09,40.86294,-73.90108
2095,7567.06,40.7954121,-73.9441232
2102,4775.01,40.698,-73.9127
2103,4214.03,40.680983,-73.950048
2106,4357.01,40.68458,-73.90925
2107,8085.13,40.830476,-73.939929
2117,5084.03,40.70708701,-73.95796783
2151,8496.01,40.856906,-73.935662
2170,8632.07,40.866141,-73.922648
2230,7188.1,40.77677702,-73.9590097
2264,5262.09,40.713126,-73.984844
2267,8579.05,40.862562,-73.922661
2296,5602.06,40.72511734422387,-73.99930492043495
2303,8665.09,40.86788,-73.919685
2305,4479.06,40.68962188790333,-73.98304268717766
2385,7188.13,40.7781314,-73.96069399
2420,7047.07,40.77301508291382,-73.91119033098221
2421,5561.04,40.72317958,-73.99480012
2562,6398.06,40.75038009,-73.98338988
2587,7800.03,40.813358,-73.956461
2636,3501.01,40.65539977447831,-74.01062786579132
2665,5669.12,40.72737869323223,-73.98840844631195
2709,8575.02,40.86156,-73.91219
2772,8613.09,40.864632,-73.918598
2818,8358.1,40.848282,-73.941343
2831,3220.01,40.646475,-74.026081
2853,8041.07,40.827883,-73.927111
2856,8474.02,40.85648733523576,-73.93296986818314
2877,5436.11,40.71978635452822,-73.97871628403664
2879,8491.07,40.85715781391904,-73.92717361450195
3024,6441.02,40.75172632,-73.98753523
3031,5938.11,40.735367055605394,-73.98797392845154
3098,3312.07,40.651745,-73.975988
3197,5442.05,40.71915571696044,-73.94885390996933
3259,7327.01,40.78294,-73.93077
3279,5955.12,40.735918,-74.000939
3338,7658.13,40.8038654,-73.9559308
3344,7954.12,40.823061,-73.941928
3345,5659.11,40.72746420692392,-73.97950418293476
3346,7650.05,40.8021174,-73.9681805305
3361,5282.02,40.713811,-73.93515
3403,5148.03,40.7103685423523,-73.94705951213837
3435,5746.02,40.72970805644994,-73.9865979552269
3462,5190.07,40.71269042,-73.98776323
3465,5914.08,40.735238,-74.000271
3466,6432.11,40.750756,-73.978326
3467,3117.05,40.644743,-74.003754
3474,6662.09,40.75767234025041,-73.90769943594933
3476,8265.09,40.84301,-73.91172
3566,6464.09,40.752643,-73.974996
3568,5406.02,40.71850211,-73.98329859
3587,6659.1,40.757334,-73.974235
3756,5379.1,40.71745169,-73.95850939
3812,7113.08,40.77518615,-73.94446054
3857,7082.14,40.77336750284339,-73.91382560133934
3986,4392.04,40.6851532,-73.94111
4010,8432.04,40.853142,-73.927094
4028,3253.01,40.649292,-74.020105
4132,3084.05,40.642703,-74.009441
4152,8547.04,40.862058,-73.929719
4295,8399.06,40.852252,-73.937854
4301,5687.04,40.72710258,-74.00297088
4328,3834.1,40.6686627,-73.97988067
4353,7774.02,40.812346,-73.946168
4503,3050.03,40.642408,-74.013318
4545,8453.14,40.854788,-73.929513
4603,5687.11,40.72789701409023,-74.00536268949507
4625,8213.01,40.840484,-73.917946
4685,4107.05,40.6758324,-73.9561677
4807,7845.1,40.81687039466032,-73.92798498272896
4925,3388.02,40.652512,-74.008906
5098,4751.01,40.697842,-73.926241
5142,4873.08,40.70106,-73.93318
5218,4956.02,40.7031724,-73.940636
5396,7853.01,40.816124,-73.908116
5498,4568.01,40.692,-73.92617
5588,8290.01,40.843965,-73.920999
5781,7991.01,40.824796,-73.90242
5927,7935.07,40.820713,-73.911759
5957,5170.01,40.710681,-73.93372
6005,7952.02,40.82188,-73.907521
6092,4474.01,40.68858,-73.91227
6123,4522.07,40.68917,-73.9886
6130,4784.02,40.698568,-73.918877
6138,4582.05,40.69081,-73.90448
6262,4920.11,40.70293782409166,-74.01149354875088
6294,5108.01,40.70870368,-73.9448625
6337,3940.04,40.67267243410948,-74.0087952464819
6372,8649.03,40.8684871,-73.8884559781
6399,5250.05,40.71247661,-73.94100005
6404,4816.05,40.69905,-73.91516
6527,8344.04,40.848177,-73.916082
6754,8225.05,40.83999,-73.90549
6760,5332.1,40.71638031973561,-73.94821286201477
6782,8720.02,40.87144520687118,-73.89289632439613
6809,8156.03,40.83617913677475,-73.90730146322765
7541,8778.01,40.87656,-73.88366
8388,8186.01,40.839229,-73.899047
8631,7271.01,40.77977,-73.923162
8685,7807.04,40.815077,-73.899939
9638,8707.01,40.87156,-73.89714
9875,7835.1,40.815887,-73.911918
10064,8643.01,40.86571,-73.90857
10142,4890.11,40.70113,-73.91422
10221,5860.02,40.73396,-73.95204
10243,4768.02,40.698617,-73.941342
10485,7913.15,40.81989,-73.908351
10549,6554.05,40.75388,-73.914952
10567,4735.16,40.6972,-73.90674
10607,8752.01,40.87444,-73.89186
11083,7918.12,40.819609,-73.916071
11331,4422.05,40.68763155,-74.0016256
11404,5096.11,40.708485,-74.002751
11408,7777.02,40.811675,-73.917037
11492,8348.02,40.847746,-73.922079
11520,8472.06,40.856987,-73.898237
11538,7812.01,40.813135,-73.909235
11996,4605.04,40.69239502,-73.99337909
12002,4290.08,40.683426,-73.984275
12032,5270.07,40.7158155,-73.99422366
12051,4336.01,40.6845683,-73.95881081
12052,4263.12,40.68186,-73.959432
12149,8040.03,40.826706,-73.888719
13094,7925.04,40.820003,-73.959089
13820,4339.01,40.6849894,-73.99440329
14047,4994.1,40.70413,-73.90737
15836,8555.05,40.8604244,-73.9093359997
15932,8699.01,40.8704956,-73.8818756582
16211,8156.01,40.837213,-73.908345
16452,8095.06,40.832171,-73.889686
17064,6072.06,40.7390169121,-74.0026376103
19094,7669.1,40.805559,-73.914718
19324,7226.03,40.779399,-73.905708
20660,8277.03,40.843079,-73.900216
22586,8096.03,40.832057,-73.927421
24294,8216.02,40.839194,-73.888587
24570,7504.12,40.79329668,-73.9432083
24575,8190.03,40.838379,-73.905838
24579,5575.13,40.72506551015475,-73.97515833377838
24585,5146.03,40.70998,-73.91116
24616,4095.03,40.6773429,-74.01275056
24619,7648.16,40.802554,-73.933509
25189,8682.06,40.87002,-73.88565
27187,3019.02,40.640493,-74.02564
27600,8782.01,40.87704,-73.88943
30377,8636.04,40.867357,-73.92936
30861,4856.05,40.70108,-73.9179
31087,7610.13,40.79904139288298,-73.96649479866028
31336,7922.01,40.820578,-73.888271
34430,8403.02,40.851747,-73.908964
34549,8664.06,40.86813,-73.88412
35141,3931.09,40.671409,-74.001328
35227,2971.02,40.639978,-74.02324
35453,4327.09,40.68402,-73.94977
35455,6131.13,40.74275179648995,-73.9847157150507
35513,4953.04,40.70355377,-74.00670227
35518,5581.01,40.72557,-73.94434
35536,8175.06,40.837576,-73.910489
35538,8795.01,40.87935,-73.88534
35545,3000.08,40.640831,-74.010996
35562,3879.04,40.6691783,-73.9554162
35605,7068.07,40.7725996921817,-73.93266275525093
35682,3379.03,40.652657,-74.002356
35688,6890.06,40.76473420006519,-73.99194359779358
36216,3166.03,40.645074,-73.979681
37755,5159.07,40.70991806921533,-73.99161100387573
41083,8144.09,40.836274,-73.884308
51275,5114.06,40.70834698,-74.01713445
51647,4019.06,40.6740886,-73.9787282
51649,6756.05,40.762009,-73.996975
51651,5065.04,40.70862144,-74.00722156
51701,6766.03,40.762507,-73.902534
51705,8191.01,40.839137,-73.941409
51710,6789.04,40.761584,-73.925921
51716,6429.01,40.75110165,-73.94073717
51762,7849.1,40.816343,-73.896447
56428,8076.01,40.830025,-73.886312
56438,5093.01,40.70853074,-73.96408963
56599,3842.08,40.6686273,-73.98700053
57568,8152.03,40.83545,-73.90153
59704,8676.01,40.87069,-73.90678
59753,4883.03,40.7016657,-73.9437303
59937,8052.01,40.828975,-73.911259
60087,6753.08,40.7612274,-73.96094022
60166,7627.1,40.8011939,-73.9500739
60181,6361.03,40.74966,-73.9521
60192,7059.01,40.77149671054441,-73.99046033620834
60196,7855.03,40.81695971032464,-73.9422959089279
60197,7577.27,40.79558954105342,-73.96188408136368
60198,5779.08,40.73221853,-73.98165557
60213,7524.16,40.79313480986663,-73.97700369358063
60224,7680.03,40.804213,-73.96699104
60225,7338.02,40.7839636,-73.9471673
60227,4565.04,40.69102925677968,-73.99183362722397
60237,6072.11,40.740983,-74.001702
60241,4066.15,40.676368,-73.952918
60281,6659.03,40.7597108,-73.97402311
60282,7323.09,40.78232260730881,-73.95987510681152
60340,4850.04,40.69957608,-73.94708417
60347,6483.06,40.752149,-73.989539
60348,3993.03,40.672695,-73.954131
60355,5797.01,40.73226398,-73.99852205
60413,3922.02,40.671907,-73.993612
60483,4663.06,40.69545,-73.91164
60493,5938.01,40.73624527,-73.98473765
60505,4683.02,40.69363137,-73.96223558
60516,6795.01,40.76341379,-73.99667444
60578,3515.01,40.658029,-73.989605
60579,5433.03,40.71907891179564,-73.94223690032959
60580,8196.02,40.839335,-73.886445
60581,6190.03,40.7435337324616,-74.00367558002472
60618,5062.01,40.707644944175705,-73.96841526031494
60619,7372.1,40.7857851,-73.957481
60620,6215.04,40.74395411,-73.99144871
60630,8021.11,40.82713380423556,-73.9227358996868
60637,4789.03,40.69760127,-73.99344559
60663,4617.01,40.69237074,-73.93705428
60679,4190.06,40.678045,-73.962408
60681,8080.01,40.830529,-73.894717
60697,8205.05,40.839586,-73.900277
60698,5125.03,40.710451,-73.960876
60699,5422.04,40.71910537,-73.99973337
60700,4651.02,40.693261,-73.968896
60702,5216.04,40.71291224,-74.01020234
60736,5515.02,40.72217444,-73.98368779
60759,7662.13,40.805726,-73.936322
61865,6511.03,40.753441,-73.912402
62089,4380.08,40.6847514,-73.99917254
62091,4028.04,40.673746,-73.985649
62113,6865.03,40.7659,-73.930819
62122,4404.1,40.6849668,-73.98620772
62159,5869.04,40.73266,-73.95826
62204,7137.04,40.774798,-73.903787
62229,6951.03,40.7671,-73.9169858
62245,8307.05,40.84552,-73.91722
62257,6827.11,40.7633589,-73.9286471
62262,3376.02,40.651847,-73.965248
62268,7522.02,40.7923272,-73.9383
65617,3428.02,40.654798,-74.014372
65863,8269.01,40.844075,-73.917256
66116,4632.1,40.69296,-73.91605
66141,4656.03,40.6933982,-73.939877
69345,8182.02,40.837037,-73.890413
69942,8126.07,40.834263,-73.917641
74874,6128.04,40.74252,-73.948852
75503,2733.03,40.633385,-74.016562
75515,3192.05,40.647379,-74.000911
75523,7798.02,40.812299,-73.92037
80941,8138.07,40.834468,-73.939865
81383,8811.01,40.8802945,-73.8860653648
81786,7178.02,40.776165,-73.9153175
81832,6806.06,40.76315481910373,-73.93985509872437
83472,4695.04,40.69467,-73.90663
83479,6257.03,40.74487634,-73.99529885
83483,6626.01,40.75724567911726,-73.97805914282799
83491,6960.1,40.76873687,-73.96119945
83492,7265.1,40.7806284,-73.9521667
86245,4507.07,40.68906,-73.90506
86265,8507.02,40.85890447538412,-73.9230939745903
86812,8167.04,40.8358771,-73.8931428
86913,3972.08,40.6725058,-74.00494695
87150,5045.05,40.70684203101325,-73.9544353965357
87651,4428.02,40.68753406,-73.97265183
90636,4798.1,40.6988,-73.9007
90686,3056.05,40.643546,-73.986418
90689,6804.01,40.764496,-73.904632
90761,8711.02,40.873265,-73.906646
90763,6735.03,40.760083,-73.907107
90785,8619.02,40.86659,-73.89794
90788,7957.11,40.822215,-73.914688
90823,7066.01,40.772899,-73.896849
90889,7707.08,40.807408,-73.91924
90908,4086.05,40.6769993,-74.00647134
90926,7984.04,40.823429,-73.924689
90934,4880.11,40.70183,-73.90625
90946,6621.06,40.757357,-73.904726
90996,8624.01,40.8660052,-73.904254892
91015,8679.03,40.86932465640094,-73.91519755125046
91031,3011.03,40.641269,-74.017651
91048,7821.01,40.814469,-73.924963
91062,5241.02,40.71429,-73.93323
93285,5470.12,40.72019521437465,-74.0103006362915
98312,8597.01,40.86557,-73.88807
101000,5382.07,40.71779817737835,-73.99316132068634
101021,8316.02,40.847305,-73.933291
107660,7816.14,40.814383,-73.915368
113087,4137.14,40.67818387977647,-74.0170168876648
115959,5065.1,40.70706456,-74.00731853
116017,6364.1,40.74964,-73.98805
116020,5492.05,40.722103786686034,-73.99724900722504
118417,7652.04,40.8013066,-73.9398167
118441,7769.06,40.812191,-73.937838
