,start_station_id,start_lat,start_lng
118447,7281.09,40.7801839724239,-73.97728532552719
118450,7504.18,40.791976,-73.945993
118467,8384.03,40.850036,-73.912785
118478,4553.04,40.69128258,-73.9452416
118505,6889.12,40.76663814,-73.95348296
118507,3240.15,40.649037,-73.97673
118508,7631.23,40.801694,-73.957145
118509,5034.03,40.70553,-73.9096
118538,5137.1,40.71146364,-74.00552427
118835,6425.04,40.751396,-74.005226
123401,4440.02,40.68706579875912,-74.01675585121666
123546,5578.02,40.72405549,-74.00965965
124700,6297.07,40.747968,-73.996637
124910,5117.05,40.70877084,-73.95095259
124936,3344.02,40.651566,-73.972212
124986,4914.03,40.70076,-73.93641
124987,8057.02,40.829608,-73.921461
124989,4590.01,40.69231660719192,-74.01486575603485
127493,6664.05,40.75742,-73.945133
127641,6203.02,40.74524768,-73.94733276
128873,5922.08,40.73652889,-74.00618026
128926,7830.03,40.814232,-73.903927
130651,8111.04,40.83173,-73.922394
130664,5788.12,40.73223272,-73.98889957
130717,6538.11,40.75473,-73.93367
130996,6682.08,40.759107,-73.959223
132181,5128.04,40.71117444,-73.99682619
132273,3272.01,40.648055,-73.972432
135290,4203.04,40.67945,-73.90474
139207,7074.01,40.772717,-73.906127
139345,8198.05,40.839312,-73.922423
139384,7186.15,40.7774552,-73.9225403
139425,3202.06,40.646351,-74.009271
141736,5403.05,40.71929301,-73.94500379
141941,8734.04,40.87382,-73.88661
141942,8183.02,40.838706,-73.927034
147826,3243.02,40.649143,-74.012384
203478,2872.02,40.63766,-74.01782
224283,7940.02,40.82057,-73.917579
233295,8141.01,40.83579,-73.913741
234022,8550.04,40.86008,-73.90079
259579,6526.05,40.75461,-73.99177
259582,6212.08,40.7449067,-73.9534573
259587,6955.05,40.768333,-73.992573
261982,4175.15,40.6772744,-73.98282002
261983,8123.02,40.83299,-73.94592
261986,7636.05,40.8029263,-73.9379
261997,7682.01,40.8045555,-73.9396861
262001,4700.06,40.69608941,-73.97803415
262009,7640.04,40.8014866,-73.9442507
262010,7458.03,40.78839,-73.9747
262011,4724.03,40.69610226,-73.96751037
262012,8085.05,40.830663,-73.941323
262022,5470.1,40.721319,-74.010065
262030,4821.06,40.69991755,-73.98971773
262036,4927.04,40.70224,-73.982578
262039,5204.05,40.71285887,-73.96590294
262042,6286.02,40.74731,-73.95451
262049,3564.04,40.657743,-74.001141
262052,7388.1,40.78720869,-73.98128127
262057,8060.01,40.830051,-73.892103
262062,4526.01,40.69047,-73.923511
262063,5115.01,40.70863,-73.91497
262064,4968.03,40.70296934155272,-73.98469090461731
262066,6747.07,40.76171227910671,-73.98655101656914
262067,7414.17,40.7877214,-73.94728331
262073,4732.04,40.69580705,-73.97355569
262078,7599.09,40.797911,-73.9423
262083,8069.01,40.829523,-73.944279
262113,8210.01,40.839278,-73.945446
262132,6535.04,40.75516719072139,-74.00059908628464
262147,7286.01,40.78115276427916,-73.94963040947914
262148,4936.14,40.703212,-73.990409
262149,7595.17,40.7969347,-73.9643412291
262150,7260.09,40.77966809007312,-73.98093044757842
262151,7863.03,40.81734,-73.922962
262154,4718.08,40.69535693320225,-73.99344027042389
262156,7759.08,40.81093,-73.921606
262157,7409.08,40.7867947,-73.977112
262161,7688.12,40.805159,-73.954692
262180,6876.04,40.76590936,-73.97634151
262182,7971.07,40.82281,-73.937413
262183,4434.06,40.686203,-73.944694
262195,5679.05,40.72706363348306,-73.99662137031554
262201,4623.02,40.693,-73.90824
262202,7059.08,40.77237,-73.99005
262205,4546.05,40.6917823,-73.9737299
262206,7456.03,40.7892529,-73.93956237
262215,4812.02,40.69839895,-73.98068914
262218,4479.08,40.688417427540834,-73.98451656103134
262220,7735.05,40.81014,-73.93973
262221,8065.13,40.82923,-73.936996
262222,7450.05,40.7949879,-73.9333349
262224,6569.07,40.75462324029105,-73.99516761302948
262246,7288.04,40.78057799010334,-73.98562431335449
262253,7738.04,40.80949534777948,-73.94776493310928
262256,3762.08,40.6662078,-73.98199886
262257,4587.02,40.69178,-73.97877
262258,7803.08,40.813224,-73.930605
262266,4668.08,40.69474881,-73.98362464
262267,8000.02,40.823732,-73.919379
262268,7883.09,40.81872569990116,-73.88862490653992
262275,6560.01,40.75513557,-73.98658032
262276,4735.03,40.69811,-73.90904
262278,4748.07,40.69623297129316,-73.99142056703568
262279,7580.01,40.7973721,-73.97041192
262281,4628.05,40.69196566,-73.9813018
262285,7870.02,40.81899,-73.90202
262292,8020.01,40.827629,-73.886659
262300,7180.02,40.77565541,-73.95068615
262301,4470.09,40.68700231292619,-73.97664964199066
262303,5561.06,40.72456089,-73.99565293
262304,7959.18,40.822756,-73.951346
262305,5545.01,40.72412944090093,-73.97901266813278
262306,7726.02,40.808384,-73.923604
262308,6379.03,40.75001986,-73.96905301
262318,6303.01,40.74714,-73.97113
262320,7563.06,40.796879,-73.937261
262321,7851.04,40.815484,-73.935856
262330,5074.08,40.70793,-73.91092
262334,3507.04,40.656633,-73.983864
262341,8179.03,40.83649,-73.918316
262344,7898.03,40.818477,-73.947568
262352,7948.1,40.821967,-73.896752
262409,6676.02,40.75929124,-73.98859651
262410,4010.01,40.673134,-73.969106
262411,4033.06,40.6741806,-73.9564947
262418,4386.05,40.68415748,-73.96922273
262421,4441.06,40.68663,-73.9168
262469,8425.01,40.853686,-73.912498
262476,7655.22,40.8025566,-73.9490782
262482,7722.06,40.808633,-73.916124
262485,5207.01,40.71273266,-74.0046073
262486,4157.15,40.67767534269111,-73.96902143955231
262490,5359.11,40.717571,-74.005549
262491,8546.06,40.861915,-73.894831
262492,5178.06,40.711863,-73.944024
262495,8407.03,40.851788,-73.916418
262496,3460.04,40.656326,-74.009627
262497,7840.11,40.814673,-73.91839
262512,7293.1,40.781410700190015,-73.95595908164978
262514,7716.19,40.806414,-73.936085
262518,7767.06,40.812769,-73.901583
262519,7528.31,40.7934337,-73.94945003
262523,5450.04,40.72079821,-73.95484712
262543,3306.03,40.649983,-74.005144
262544,8416.1,40.852253,-73.931308
262585,3865.05,40.668132,-73.97363831
262588,7625.18,40.8005385,-73.9419949
262589,4861.05,40.7003,-73.991581
262590,6740.01,40.76132983124814,-73.97982001304626
262591,3996.01,40.67260298150126,-73.98983001708984
262596,8160.03,40.835334,-73.9154
262598,7872.03,40.817245,-73.938787
262605,4895.03,40.702461,-73.986842
262607,7670.09,40.804372,-73.951475
262617,7432.09,40.7882213,-73.97041561
262618,5755.09,40.73049393,-73.9957214
262619,4821.1,40.70076308326151,-73.98869812488556
262622,7832.04,40.813619,-73.939336
262624,3394.03,40.651654,-73.981231
262625,4762.05,40.69795031569544,-73.97077560424805
262627,7463.09,40.7903051,-73.94755757
262636,6164.09,40.74311555376486,-73.98215353488922
262637,7092.06,40.77314236,-73.95856158
262640,4446.01,40.6867443,-73.99063168
262642,5106.04,40.709697,-73.907856
262643,6450.12,40.751551,-73.993934
262644,7304.08,40.78275,-73.97137
262645,3620.02,40.660906,-73.983074
262646,8072.06,40.83130549267296,-73.91744792461395
262653,5623.03,40.724812564400175,-73.94752621650696
262654,7541.01,40.7937704,-73.971888
262656,7253.04,40.77896784,-73.97374737
262657,7432.04,40.79017948095081,-73.97288918495178
262658,7623.13,40.8013434,-73.9711457439
262660,6306.01,40.745686,-74.005141
262694,5225.02,40.71246,-73.91873
262726,3347.03,40.651354,-74.007168
262732,7756.1,40.8114323,-73.9518776
262734,4903.09,40.702709,-73.99253
262738,7809.13,40.81449,-73.936153
262739,6953.08,40.7689738,-73.95482273
262762,4010.13,40.6750207,-73.97111473
262763,6157.04,40.74198159994023,-74.00831580162048
262764,7149.05,40.7746671,-73.98470567
262765,6659.01,40.75714758,-73.97207836
262777,4821.03,40.700119,-73.9862
262788,4637.06,40.69241829257847,-73.98949474096298
262789,7121.05,40.77477944895728,-73.95427465438843
262790,4710.06,40.695065,-73.987167
262791,7748.02,40.810224,-73.937195
262795,8366.07,40.848354,-73.918389
262796,6948.1,40.76695317,-73.98169333
262798,6925.09,40.7687620293096,-73.95840793848038
262799,6717.06,40.76019252,-73.9912551
262801,4550.05,40.68929,-73.90951
262802,5593.04,40.7262807,-73.98978041
262803,7123.04,40.77515953434235,-73.98918695747852
262804,3919.07,40.6707767,-73.9576801
262808,7795.09,40.8125511,-73.9492286
262809,5024.09,40.70772198491691,-74.00438636541367
262822,7719.13,40.807347437082,-73.90809774398804
262828,6847.02,40.7652654,-73.98192338
262838,3803.09,40.668127,-73.98377641
262839,7360.1,40.78524672,-73.97667321
262841,4663.02,40.69385,-73.90974
262870,7365.08,40.7859201,-73.94860294
262879,7712.06,40.808484,-73.928803
262881,4596.05,40.69221589,-73.9842844
262883,6331.01,40.749156,-73.9916
262891,4939.07,40.702013,-73.923769
262893,6115.09,40.74275382865903,-74.00747358798981
262898,5145.02,40.709267,-74.013247
262904,7161.08,40.77632142182271,-73.96427392959595
262905,8353.09,40.84925,-73.93022
262906,7634.01,40.8008363,-73.9664492472
262907,6854.05,40.76360467795863,-73.98917958140373
262914,4804.02,40.69985,-73.97141
262915,4707.04,40.69527008,-73.95238108
262920,6441.01,40.75097711,-73.98765428
262921,6816.07,40.76370739,-73.9851615
262935,3523.06,40.656986,-73.998194
262936,6089.07,40.74025878,-73.98409214
262937,8582.02,40.86389,-73.89246
262950,4689.03,40.69544,-73.93223
262953,8049.05,40.826881,-73.941427
262954,3928.08,40.6716493,-73.9631145
262955,7443.17,40.78813,-73.95206
262960,7744.06,40.810893,-73.927311
262964,5374.01,40.7172274,-73.98802084
262966,8472.08,40.85556,-73.89615
262967,4713.01,40.69676,-73.92302
262968,4184.07,40.6786115,-73.99037292
262969,4677.01,40.69597683,-73.99014892
262983,5523.02,40.72229346,-73.99147535
262989,4707.03,40.69539817,-73.94954908
262995,4225.14,40.680611,-73.99475825
263000,6064.08,40.73971301,-73.99456405
263010,7879.01,40.816827,-73.917338
263011,8077.07,40.830262,-73.923391
263018,8013.07,40.827212,-73.942722
263024,4208.01,40.678970070475735,-73.97855266928671
263025,6551.02,40.75500254,-73.98014437
263026,4936.01,40.70255088,-73.98940236
263027,4452.03,40.68676793,-73.95928168
263028,7927.08,40.821075,-73.895069
263030,7511.19,40.792255,-73.952499
263043,5082.08,40.70907,-73.92157
263054,6517.08,40.75492,-73.98455
263063,8114.02,40.831998,-73.892686
263071,7745.07,40.8109494,-73.9634
263075,5532.01,40.72362738,-73.99949601
263089,7014.12,40.77003010255044,-73.9819684624672
263091,5181.04,40.71219906,-73.97948148
263092,4792.03,40.700003,-73.92834
263093,8092.06,40.83196,-73.91956
263098,7840.05,40.816402,-73.919549
263117,3651.04,40.6610633719006,-73.97945255041122
263118,6593.15,40.756951,-73.982631
263122,4319.07,40.6823687,-73.944118
263123,7622.12,40.8006721,-73.9349
263124,7540.02,40.7945663,-73.9362541
263126,4853.06,40.70133448066992,-73.98471236228943
263128,4095.1,40.6758329439129,-74.01472628116608
263130,7712.04,40.807466,-73.927107
263131,4010.15,40.6729679,-73.97087984
263132,7753.13,40.8107922,-73.9430681
263134,6904.06,40.766368,-73.971518
263143,8563.06,40.861382,-73.925591
263147,8428.03,40.853157,-73.918214
263149,5303.06,40.71559509,-73.9870295
263157,4413.08,40.686371,-73.99383324
263160,7654.04,40.804168,-73.911545
263163,6190.08,40.74317449,-74.00366443
263164,5001.08,40.70569254,-74.01677685
263224,8016.07,40.825716,-73.915585
263256,7382.04,40.78499979,-73.97283406
263273,3699.07,40.663493,-73.991007
263296,8029.28,40.826406,-73.937948
263303,8137.06,40.834857,-73.903743
263331,5297.02,40.7153379,-74.01658354
263333,6955.01,40.768254,-73.988639
263345,6345.08,40.74803319428767,-73.973827958107
263352,8441.05,40.853646,-73.908731
263357,5820.08,40.73153937464073,-73.9853024482727
263369,5503.01,40.72226,-73.93889
263373,4971.01,40.704876,-73.919911
263387,5190.09,40.711471394469264,-73.98672603070736
263396,4151.01,40.6787242,-73.99599099
263404,6732.01,40.761573,-73.972628
263406,8119.05,40.833303,-73.939326
263409,3731.11,40.663779,-73.98396846
263416,8336.02,40.848467,-73.936064
263421,4255.05,40.68216564,-73.95399026
263429,5379.09,40.7190095,-73.95852515
263430,8583.02,40.863124,-73.926994
263437,3696.05,40.6630619,-73.9538746
263451,4051.01,40.675146838709786,-73.97523209452629
263456,8579.09,40.862638,-73.92006
263460,4161.01,40.6786,-73.90369
263464,5288.09,40.71473993,-74.00910627
263468,3803.05,40.6663181,-73.9854617
263471,3451.01,40.654098,-74.001131
263477,5025.02,40.70555,-73.90245
263479,6801.01,40.76350532,-73.97109243
263480,5073.07,40.70806582380646,-74.0135595202446
263481,6197.08,40.74322681432173,-73.97449783980846
263482,4732.08,40.697787,-73.973736
263536,6932.15,40.7691572,-73.96703464
263540,3498.09,40.657265,-73.974165
263558,8605.06,40.8649213,-73.9024238
263562,6541.03,40.7546011026,-73.971878855
263563,5788.13,40.73020660529954,-73.99102628231049
263579,3905.15,40.6703837,-73.97839676
263582,8535.01,40.85834,-73.90626
263627,4840.06,40.70099,-73.93921
263661,4110.1,40.6777287,-73.99364123
263711,8320.01,40.84522,-73.940493
263717,3460.01,40.65708866668485,-74.00870203971863
263737,5430.08,40.71911552,-74.00666661
263750,7737.06,40.808891,-73.91081
263763,5294.04,40.714211,-73.981095
263764,6920.03,40.76584941,-73.98690506
263765,6998.08,40.77118287540658,-73.96409422159195
263769,4281.08,40.680944723477296,-73.97567331790923
263782,8033.09,40.827075,-73.945909
263795,6098.1,40.73988840858996,-73.98958593606949
263803,6474.11,40.752062307,-73.9816324043
263806,8100.01,40.830702,-73.936371
263810,7687.05,40.805089,-73.918889
263811,7212.05,40.77801203,-73.95407149
263825,7886.02,40.818299,-73.960405
263828,3208.07,40.646037,-73.980963
263829,4278.03,40.682601,-73.938037
263831,4143.03,40.67909799721684,-73.98765474557877
263833,8226.06,40.84089603193041,-73.93972098827362
263846,7981.16,40.824686,-73.951947
263879,4765.07,40.69812,-73.90271
263894,7997.08,40.825244,-73.947257
263895,4608.01,40.69329,-73.92852
263898,5348.02,40.716887,-73.963198
263900,4898.02,40.7027,-73.92095
263901,4237.01,40.6814598,-73.934903
263907,5626.15,40.72633085971696,-73.98616880178452
263920,3987.06,40.6728155,-73.98352355
263932,4045.01,40.67434,-74.00194698
263937,5018.06,40.70539,-73.92976
263938,4628.07,40.693534,-73.981909
263940,7154.07,40.77573034,-73.9567526
263952,4510.04,40.6894932,-73.942061
263989,5696.03,40.7277140777778,-74.01129573583603
263993,3955.05,40.6705135,-73.98876585
263994,5270.05,40.71406667,-73.99293911
263998,4993.02,40.7047177,-74.00926027
264007,4116.08,40.6769694,-73.96579
264021,8226.07,40.84210236102173,-73.9422395825386
264024,8249.1,40.840683,-73.915073
264027,4249.1,40.68177810928762,-73.97988975048065
264035,5335.07,40.71511871996496,-73.98417055606842
264044,8008.03,40.826303,-73.898751
264046,7084.12,40.7728384,-73.94989233
264055,5644.05,40.726378,-74.000472
264056,8441.01,40.85322,-73.90546
264059,5669.1,40.7284186,-73.98713956
264064,7713.11,40.8082,-73.9641
264065,7741.01,40.81,-73.9551508
264067,7881.09,40.818212,-73.955277
264070,6322.01,40.74765947,-73.98490707
264072,5613.04,40.72577,-73.94173
264092,5788.16,40.73127,-73.98849
264095,4054.02,40.6753274,-74.0100698
264096,4634.02,40.69331716,-73.95381995
264097,3547.04,40.658489,-73.985543
264103,5329.03,40.71754834,-74.01322069
264107,4762.04,40.69794,-73.96986848
264129,5010.02,40.705614,-73.92153
264130,4461.04,40.68940747,-73.96885458
264132,4743.04,40.69714,-73.91566
264133,5090.06,40.70686,-73.92851
264154,6720.07,40.759604471387945,-73.92714411020279
264155,7704.04,40.8078316,-73.949373
264156,3579.04,40.65949055893896,-73.98013919591904
264157,7667.04,40.80295,-73.942954
264158,8303.06,40.846221,-73.909232
264159,3093.07,40.642622,-74.016866
264164,4654.01,40.69517,-73.90311
264167,4354.07,40.68382604,-73.97632328
264185,5051.02,40.70538,-73.92535
264186,7876.07,40.81900581806558,-73.94476890563965
264187,4931.05,40.703545,-73.917775
264188,5288.12,40.71485150526252,-74.01122331619263
264217,8009.05,40.825289,-73.936232
264219,5914.03,40.73532427,-73.99800419
264229,4175.14,40.6792788,-73.98154004
264235,6560.15,40.7529728216068,-73.98734897375107
264238,8566.05,40.861669,-73.898589
264245,7524.09,40.7941654,-73.974124
264248,7286.05,40.7817212,-73.94594
264256,6991.12,40.77112927,-73.95772297
264257,4060.09,40.6751622,-73.9814832
264259,4954.07,40.70408,-73.90408
264260,4697.01,40.69622937,-73.94371094
264265,3914.02,40.6704922,-73.98541675
264282,7910.1,40.821111,-73.935971
264283,7992.04,40.825125,-73.941616
264286,6611.02,40.75660359,-73.9979009
264288,4801.04,40.697481,-73.935877
264291,4781.03,40.69766564,-73.98476437
264294,4832.07,40.70112,-73.93039
264297,8054.04,40.829114,-73.950426
264301,4715.01,40.694546087246025,-73.95801365375519
264302,5476.03,40.7208736,-73.98085795
264305,7028.04,40.7699426,-73.96060712
264317,7286.02,40.782454175279874,-73.9489196240902
264319,4124.04,40.6803560840434,-73.9476791024208
264320,4437.01,40.68683208,-73.9796772
264321,7407.13,40.7869946,-73.94164802
264324,7207.08,40.77748046,-73.98288594
264339,6055.08,40.73827428,-73.98751968
264340,6173.08,40.74286877312112,-73.98918628692627
264346,4354.05,40.68539567,-73.97431458
264347,6602.03,40.75640548,-73.9900262
264354,4889.06,40.701907,-74.013942
264361,6474.12,40.752165280621966,-73.97992193698882
264402,4756.04,40.698458,-73.997178
264408,6779.05,40.76344058,-73.98268129
264409,4906.07,40.702997,-73.92997
264415,6233.05,40.74334935,-74.00681753
264416,3588.01,40.659053,-73.98854
264418,4947.04,40.702831,-73.9333
264419,6450.05,40.7505853470215,-73.9946848154068
264421,5175.08,40.711066,-74.009447
264425,7436.11,40.7892105,-73.94370784
264426,5216.06,40.71221958009051,-74.01047229766846
264429,7602.05,40.7987859,-73.9523
264434,4395.07,40.68506807308177,-73.97790759801863
264435,4993.13,40.70336686695866,-74.007867872715
264439,4665.02,40.69425403,-73.94626915
264440,8085.09,40.832314,-73.94102
264445,3161.02,40.645921,-74.005708
264446,4217.02,40.6802133,-73.98432695
264447,8582.09,40.861748,-73.89105
264449,7393.09,40.787801,-73.953559
264450,8323.05,40.84741,-73.911359
264452,4157.1,40.6794388,-73.9680438
264453,6122.09,40.74172351097472,-73.97809267044067
264464,8103.05,40.832678,-73.905158
264474,7783.18,40.8120562,-73.9612547
264503,7814.01,40.813539,-73.94521
264504,8500.01,40.856302,-73.907302
264509,4345.11,40.68323865460341,-73.96599590778351
264511,7820.05,40.813991,-73.8855
264520,5351.03,40.71602118,-73.99974372
264521,7538.14,40.795,-73.9645
264523,8096.02,40.831444,-73.926226
264524,8344.09,40.8496401,-73.9161206
264525,8145.03,40.833909,-73.92112
264531,6809.09,40.763189,-73.978434
264532,7175.05,40.7770575,-73.97898475
264534,4513.09,40.690065,-73.978776
264537,6575.03,40.755293,-73.967641
264544,6266.06,40.7454973,-74.00197139
264548,8532.03,40.859166,-73.933872
264549,7484.05,40.789622,-73.97757
264553,6839.04,40.76302594280519,-73.97209525108337
264554,7204.08,40.7779453,-73.946041
264561,4846.01,40.70122128,-74.01234218
264565,8653.09,40.86874,-73.89657
264566,5626.06,40.72479007746337,-73.98430064320564
264571,3668.04,40.662584,-73.995554
264575,4591.04,40.69055,-73.91181
264621,5470.13,40.71988799798129,-74.0086269378662
264625,4620.02,40.69308257,-73.97178913
264628,7596.1,40.79747,-73.93504
264634,7893.05,40.819241,-73.941057
264636,4528.01,40.69064807082943,-73.95746178925037
264643,8285.09,40.844811,-73.912042
264653,7049.04,40.7724607,-73.9468208
264677,6578.01,40.75594159,-74.0021163
264678,6617.09,40.75828065,-73.97069431
264680,7967.04,40.822217,-73.928939
264683,8133.08,40.833246,-73.896599
264686,5453.05,40.71893904,-73.99266288
264690,6700.14,40.75973805251143,-73.97811613976955
264708,8226.05,40.84004,-73.942939
264710,4921.04,40.70157340873792,-73.90876293182373
264716,8340.05,40.846879,-73.907342
264719,4368.05,40.6851443,-73.95380904
264720,7057.07,40.7727966,-73.95577801
264722,4818.03,40.70029511,-73.95032283
264735,6839.1,40.7643971,-73.97371465
264740,8229.04,40.840494,-73.911479
264745,5653.12,40.72583996792375,-74.0076532959938
264748,3978.13,40.6711978,-73.97484126
264750,6896.16,40.76712840349542,-73.96224617958069
264761,6893.1,40.7658346,-73.9265474
264773,5115.05,40.7098,-73.91727
264775,7639.06,40.801657,-73.909513
264782,6030.06,40.73935542,-73.99931783
264799,6569.09,40.75414519263519,-73.9960889518261
264802,3125.09,40.64471895763575,-73.97451460361481
264807,5259.06,40.71335226222875,-73.9491033554077
264809,5553.1,40.72307749068673,-73.98583620786667
264814,7920.01,40.821728,-73.952761
264827,6224.03,40.74475148,-73.99915362
264831,5308.04,40.71534825,-73.96024116
264832,7141.07,40.77579376683666,-73.9762057363987
264837,3280.04,40.648005,-73.979342
264839,7243.04,40.77862688,-73.95772073
264840,4107.13,40.67759206937376,-73.955637216568
264841,6740.1,40.7606597,-73.98042047
264843,3538.09,40.65629,-73.977335
264850,8601.04,40.86448,-73.89522
264854,3960.01,40.6721683,-73.9609
264864,4399.03,40.68652,-73.91321
264874,6691.11,40.75934501,-73.96759673
264875,4243.01,40.6812117,-74.00860912
264877,4125.07,40.6776147,-73.97324283
264892,7626.02,40.800933,-73.913863
264900,4077.07,40.6763947,-73.99869893
264904,8018.04,40.827305,-73.951989
264907,5616.01,40.72521311,-73.97768752
264912,7727.08,40.80863217506367,-73.95958609887202
264919,5002.09,40.70577,-73.91292
264920,6659.09,40.75863,-73.97513
264946,8157.06,40.835775,-73.9434
264947,4987.06,40.704508,-73.9351
264949,5342.1,40.71605866,-73.99190759
264951,6072.14,40.73944820130404,-74.00507032871246
264952,4432.1,40.6882,-73.90798
264953,8465.01,40.854947,-73.916661
265071,7788.13,40.811892,-73.904192
265365,5043.06,40.70636,-73.91945
265368,6486.07,40.752372,-73.925384
265425,6289.06,40.7462009,-73.98855723
265481,3275.03,40.649145,-74.009486
265489,6352.01,40.74718234,-73.9432635
265529,4446.05,40.6864442,-73.98759104
265561,6737.03,40.7614376,-73.9411265
265578,7119.04,40.7729,-73.916142
265651,5788.15,40.732647,-73.99011
265673,5666.04,40.72708584,-73.95299117
265677,5515.08,40.72334683218016,-73.98265913128853
265722,5626.13,40.72779126,-73.98564945
265724,6879.04,40.76408932350688,-73.91065120697021
265769,5712.03,40.72951496224949,-73.99075269699097
265787,6416.06,40.7500727,-73.99839279
265827,6495.17,40.75186951421875,-73.93349289894103
265832,7144.02,40.776168,-73.910485
265916,5886.02,40.73314259,-73.97573881
265920,5584.04,40.72453734,-73.98185424
265946,5785.1,40.73124,-73.95161
265955,6762.04,40.76312584,-73.96526895
266002,5847.08,40.73191132323174,-74.008769094944
266031,6842.02,40.763328,-73.908782
266047,6151.05,40.74133,-73.93616
266126,7741.04,40.81028506306003,-73.95736455917358
266188,6662.01,40.758057,-73.909831
266258,4298.05,40.6829151,-73.99318208
266298,6860.12,40.76471851944339,-73.96222069859505
266306,5105.09,40.70858894240581,-74.00935482235809
266318,6422.09,40.75118387463277,-73.97138714790344
266319,6723.1,40.759125,-73.962658
266334,3704.04,40.663657,-73.963014
266337,5922.07,40.73535398,-74.00483091
266338,6230.04,40.744219,-73.97121214
266339,5971.08,40.73587678,-73.98205027
266346,7196.04,40.777112,-73.902382
266357,6703.06,40.76072,-73.910989
266360,5445.07,40.720747,-73.986274
266362,4864.09,40.70166,-73.92754
266425,7981.27,40.824013,-73.954743
266436,6395.01,40.75052534,-73.94594845
